Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,Current List Price,Last Update Date,Plan Universal ID,Period,Period Price,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001QNelCAG,Hampton Walk/ Maple and Designer,Fischer Homes,,Active,,,Breckenridge,4,2.50,2,2,3135,417990,4/29/2026,aAa3x000000a4XKCAY,2/6/2024,414990.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88787,-85.91986
aAf3x000001QWY8CAO,Scottsdale Estates,Silverthorne Homes,Clayton Properties Group,Active,,,Monroe,4,2.50,2,2,3310,436995,3/24/2026,aAa3x000000ZasgCAC,9/9/2024,421995.00,Non Active Adult,46143,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.59260,-86.13997
aAfPc000001L7hHKAS,Alexander Ridge/Venture,Lennar,,Active,,,Kingston,5,3.00,2,2,2736,429275,3/27/2026,aAaPc000000TjhhKAC,2/4/2025,455995.00,Non Active Adult,46055,Mccordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91284,-85.90734
aAf2T000001URgMSAW,Lindley Run/SF,Olthof Homes,,Active,,,Hudson,3,1.00,1,2,1903,476842,5/23/2026,aAa3x000000guLSCAY,5/5/2025,414400.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Washington Woods Elementary School,9; 7,Westfield Middle School,9,Westfield High School,10,,40.06833,-86.10631
aAf2T000001URgMSAW,Lindley Run/SF,Olthof Homes,,Active,,,Sedona,4,1.50,2,2,2444,502833,5/23/2026,aAa3x000000guLRCAY,4/11/2026,502833.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Washington Woods Elementary School,9; 7,Westfield Middle School,9,Westfield High School,10,,40.06833,-86.10631
aAf3x000001YghjCAC,Ridgefield,Davis Homes,,Active,,,Madison,4,2.50,2,2,1686,257990,5/16/2026,aAa3x000000h1bUCAQ,7/27/2023,291990.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Liberty Park Elementary School; Raymond Park Middle School (7-8),4; 4,Raymond Park Middle School (7-8),4,Warren Central High School,2,,39.72696,-86.03276
aAf3x000001QNelCAG,Hampton Walk/ Maple and Designer,Fischer Homes,,Active,,,Wyatt,4,2.50,2,0,2731,446990,5/13/2026,aAa3x000000ZrvwCAC,8/25/2023,429990.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88787,-85.91986
aAf3x000000UOUyCAO,Bridle Oaks,Pulte Homes,PulteGroup Inc.,Active,,,Newberry,4,2.50,2,2,2376,372990,5/7/2026,aAa3x000000TqXvCAK,10/19/2021,324990.00,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99164,-86.34494
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,ALDEN,4,2.50,2,2,3055,633900,5/13/2026,aAa3x000000ZZNYCA4,10/2/2023,537200.00,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Juniper,3,2.50,2,2,1880,295995,5/28/2026,aAa3x000000Yi6fCAC,9/13/2025,295995.00,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Ainsley II,4,2.50,2,2,3160,513990,5/13/2026,aAa3x000000ZlZCCA0,5/14/2025,511990.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAf3x000000UOUyCAO,Bridle Oaks,Pulte Homes,PulteGroup Inc.,Active,,,Boardwalk,4,2.50,2,2,2662,392990,5/7/2026,aAa3x000000TqXrCAK,8/14/2025,390990.00,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99164,-86.34494
aAf3x000001QKUpCAO,Vintners Park Estates,Drees Homes,,Active,,,KENDALL,5,3.50,2,3,3666,725900,5/19/2026,aAa3x000000Zio8CAC,2/29/2024,680900.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91338,-85.92927
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Morgan,2,2.00,1,0,1810,433990,4/30/2026,aAaPc000000HJ9iKAG,11/20/2025,439990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Maxwell,2,2.00,1,2,1856,439990,4/30/2026,aAa3x000000ZiVbCAK,8/14/2025,442990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001QYqPCAW,Auburn Ridge,M/I Homes,,Active,,,Columbia Basement,4,2.50,2,2,2878,545990,5/8/2026,aAaPc000000Egb9KAC,12/3/2025,543990.00,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,White Lick Elementary School,8,Brownsburg West Middle School,8,Brownsburg High School,10,,39.83231,-86.42558
